GmlId,OBJECTID,ID,IDAUTORIZACION,IDTIPO,TIPO,CODIGO,DESCRIPCION,COORESTE,COORNORTE,ZONA,RAZONSOCIAL,DISTRITO,PROVINCIA,DEPARTAMENTO,LOCALIDAD,RESOLUCION,ESTADORD,AAA,ALA,RESENLACERD,OPERACION,VIGENCIA,FECHAINICIO,FECHAVENCIMIENTO,FECHAEMISION,CUERPOAGUA,CAUDAL,VOLUMEN,REGIMEN,TIPOAGUARESIDUAL,CodigoUH,NombreUH,LATLON,ESTANDARCALIDADTIPO,ESTANDARCALIDAD,ESTANDARCATEGORIA,PARAMETROS,FRECUENCIAREPORTE,FRECUENCIAMONITOREO,ESRI_OID,Shape
Vertimientos.1,1427,18758.00000000,1153.00000000,2.00000000,"Punto de Control","OS-8A","Quebrada Ossco Cachi, antes del sector artesanal Huairusiña",339641.00000000,8474187.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","46648","","-13.7972,-70.4835","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Antimonio total, Arsénico total, Bario, Cadmio total, Cianuro Total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Sulfuros, Talio total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-70.48349400 -13.79738100)"
Vertimientos.1,1428,18757.00000000,1153.00000000,2.00000000,"Punto de Control","OS-7A","Quebrada Ossco Cachi, pie del sector Cuncurayoc antes del badén de paso",338821.00000000,8474007.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","46648","","-13.7988,-70.491","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Antimonio total, Arsénico total, Bario, Cadmio total, Cianuro Total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Sulfuros, Talio total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-70.49108800 -13.79896200)"
Vertimientos.1,1429,18756.00000000,1153.00000000,2.00000000,"Punto de Control","ASUP-50","Quebrada Ossco Cachi, 150 m de su unión con la quebrada Pallecapanpa",338087.00000000,8473927.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","46648","","-13.7995,-70.4978","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Antimonio total, Arsénico total, Bario, Cadmio total, Cianuro Total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Sulfuros, Talio total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-70.49788100 -13.79964400)"
Vertimientos.1,1430,18755.00000000,1153.00000000,2.00000000,"Punto de Control","ASUP-47","Quebrada Ossco Cachi, 100 m antes de su bifurcación",336831.00000000,8473330.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","46648","","-13.8048,-70.5095","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Antimonio total, Arsénico total, Bario, Cadmio total, Cianuro Total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Sulfuros, Talio total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-70.50953300 -13.80496900)"
Vertimientos.1,1431,18753.00000000,956.00000000,2.00000000,"Punto de Control","MAG-10","Qda. Huayrapata, 250m aguas arriba del vertimiento EF-02",535274.00000000,8640538.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4996","","-12.2973,-74.6756","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-74.67560800 -12.29740800)"
Vertimientos.1,1432,18752.00000000,956.00000000,2.00000000,"Punto de Control","MAG-09","Qda. Huayrapata, 250m aguas arriba del vertimiento EF-02",533201.00000000,8647539.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4996","","-12.234,-74.6948","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-74.69474500 -12.23411900)"
Vertimientos.1,1433,18750.00000000,956.00000000,2.00000000,"Punto de Control","MAG-08","Río Mantaro, 250m aguas arriba del vertimiento EF-01",532620.00000000,8647438.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4996","","-12.2349,-74.7001","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-74.70008500 -12.23503800)"
Vertimientos.1,1434,18704.00000000,1150.00000000,2.00000000,"Punto de Control","M-2","Río Moche, a 130m aguas abajo del vertimiento",718940.00000000,9099389.00000000,"17","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137716","","-8.1426,-79.013","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Semestral","Semestral",1,"POINT (-79.01292200 -8.14269500)"
Vertimientos.1,1435,18703.00000000,1150.00000000,2.00000000,"Punto de Control","M-1","Río Moche, a 70m aguas arriba del vertimiento",719134.00000000,9099408.00000000,"17","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137716","","-8.14242,-79.0112","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Semestral","Semestral",1,"POINT (-79.01116300 -8.14251500)"
Vertimientos.1,1436,18701.00000000,1149.00000000,2.00000000,"Punto de Control","SED-03","Punto de monitoreo aguas abajo del punto de vertimiento",783835.00000000,8602723.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-12.6266,-72.3873","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.38727000 -12.62676500)"
Vertimientos.1,1437,18700.00000000,1149.00000000,2.00000000,"Punto de Control","SED-02","Punto de monitoreo aguas arriba del punto de vertimiento",784097.00000000,8602508.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-12.6285,-72.3849","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.38484000 -12.62868300)"
Vertimientos.1,1438,18698.00000000,1148.00000000,2.00000000,"Punto de Control","M2(*)","Río Moquegua 100m aguas abajo del punto de mezcla del vertimiento",288518.00000000,8088536.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","13172","","-17.2784,-70.9894","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-70.98943700 -17.27857800)"
Vertimientos.1,1439,18697.00000000,1148.00000000,2.00000000,"Punto de Control","M1","Río Moquegua 100m aguas arriba del vertimiento",288522.00000000,8089253.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","13172","","-17.2719,-70.9893","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-70.98933000 -17.27210100)"
Vertimientos.1,1440,18695.00000000,1146.00000000,2.00000000,"Punto de Control","PMV-CA02","Aguas abajo del vertimiento del campamento",174671.00000000,8571477.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-12.9048,-71.9977","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-71.99766800 -12.90491800)"
Vertimientos.1,1441,18694.00000000,1146.00000000,2.00000000,"Punto de Control","PMV-CA03","Aguas arriba del vertimiento del campamento",174535.00000000,8571439.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-12.9051,-71.9989","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-71.99892400 -12.90524700)"
Vertimientos.1,1442,18692.00000000,1145.00000000,2.00000000,"Punto de Control","CRY-04(CW-02)","Punto de control en la quebrada Carama aguas abajo del vertimiento EY-02",321577.00000000,8831177.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.5692,-76.6307","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.63072600 -10.56929800)"
Vertimientos.1,1443,18691.00000000,1145.00000000,2.00000000,"Punto de Control","CR-03","Punto de control en la quebrada Carama aguas arriba del vertimiento EY-02",321495.00000000,8830588.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.5745,-76.6315","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.63150300 -10.57461900)"
Vertimientos.1,1444,18690.00000000,1145.00000000,2.00000000,"Punto de Control","CRY-02(EM-02)","Punto de control en la quebrada Carama aguas abajo del vertimiento EY-01",320982.00000000,8829056.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.5883,-76.6362","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.63626400 -10.58844500)"
Vertimientos.1,1445,18689.00000000,1145.00000000,2.00000000,"Punto de Control","CRY-01(EM-O1)","Punto de control en la quebrada Carama aguas arriba del vertimiento EY-01",320956.00000000,8828968.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.5891,-76.6365","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.63650600 -10.58923900)"
Vertimientos.1,1446,18686.00000000,1144.00000000,2.00000000,"Punto de Control","M-6","Río Llacuabamba, 100m aguas abajo del efluente del sistema de tratamiento de agua de mina Far West R-3",227776.00000000,9111546.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.03009,-77.4697","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.46973200 -8.03017700)"
Vertimientos.1,1447,18685.00000000,1144.00000000,2.00000000,"Punto de Control","M-5","Río Llacuabamba, 100m aguas arriba del efluente del sistema de tratamientos de agua de mina Far West R-2",227955.00000000,9111510.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.03042,-77.468","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.46811100 -8.03051300)"
Vertimientos.1,1448,18684.00000000,1144.00000000,2.00000000,"Punto de Control","M-4","Río Llacuabamba, 100m aguas abajo del efluente del sistema de tratamientos de las chilcas",230470.00000000,9110580.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.03896,-77.4453","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.44535900 -8.03905300)"
Vertimientos.1,1449,18683.00000000,1144.00000000,2.00000000,"Punto de Control","M-3","Río Llacuabamba, 100m aguas arriba del efluente del sistema de tratamiento de las chilcas",230660.00000000,9110525.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.03947,-77.4436","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.44363900 -8.03956100)"
Vertimientos.1,1450,18682.00000000,1144.00000000,2.00000000,"Punto de Control","M-2","Quebrada Mush Mush aguas abajo del vertimiento de la Relavera",231932.00000000,9109335.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.05029,-77.4321","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.43217000 -8.05038400)"
Vertimientos.1,1451,18681.00000000,1144.00000000,2.00000000,"Punto de Control","M-1","Quebrada Mush Mush 100m aguas arriba del vertimiento de la Relavera",233693.00000000,9108570.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-8.0573,-77.4162","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-77.41624300 -8.05739200)"
Vertimientos.1,1452,18677.00000000,1143.00000000,2.00000000,"Punto de Control","CAR 05","Río Torobamba, 200m aguas abajo del punto de vertimiento CAR 04",612037.00000000,8558654.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-13.0359,-73.9668","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-73.96674400 -13.03601200)"
Vertimientos.1,1453,18676.00000000,1143.00000000,2.00000000,"Punto de Control","CAR 03","Río Torobamba, 50m aguas arriba del punto de vertimiento CAR 04",611859.00000000,8558826.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-13.0343,-73.9684","ECA","D.S. N° 015-2015-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-73.96839200 -13.03446300)"
Vertimientos.1,1454,18668.00000000,1141.00000000,2.00000000,"Punto de Control","CA-04-S-QT","Río Quitaracsa, aguas abajo del punto de vertimiento en EFD-02",191416.00000000,9030392.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1376","","-8.76115,-77.8046","ECA","D.S. N° 015-2015-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-77.80461300 -8.76125100)"
Vertimientos.1,1455,18667.00000000,1141.00000000,2.00000000,"Punto de Control","CA-03-S-QT","Río Quitaracsa aguas arriba del punto de vertimiento en EFD-02",191693.00000000,9030339.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1376","","-8.76165,-77.802","ECA","D.S. N° 015-2015-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-77.80210100 -8.76174900)"
Vertimientos.1,1456,18657.00000000,970.00000000,2.00000000,"Punto de Control","URU-CR-02","En el río Urubamba, 100m aguas arriba de la canaleta de evacuación de la cabecera posta de aterrizaje.",724356.00000000,8687313.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.867,-72.9405","ECA","D.S. N° 004-2017-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Selva"," Aceites y grasas (MEH), Amoniaco (NH3-N), Arsénico total, Bario, Cadmio total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Fósforo total, Hidrocarburos de Petróleo Totales, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.94043600 -11.86709700)"
Vertimientos.1,1457,18656.00000000,970.00000000,2.00000000,"Punto de Control","URU-CR-01","En el río Urubamba 500m aguas abajo de la descarga de efluentes domésticos del campamento de Las Malvinas",724856.00000000,8692503.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.82,-72.9362","ECA","D.S. N° 004-2017-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Selva"," Aceites y grasas (MEH), Amoniaco (NH3-N), Arsénico total, Bario, Cadmio total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Fósforo total, Hidrocarburos de Petróleo Totales, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.93620100 -11.82015800)"
Vertimientos.1,1458,18655.00000000,970.00000000,2.00000000,"Punto de Control","URU-CR-03","En el río Urubamba 500m aguas arriba del muelle 2 y 1200 m aguas arriba de la descarga del efluente doméstico del campamento C-1 Las Malvinas",723402.00000000,8689116.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.8507,-72.9494","ECA","D.S. N° 004-2017-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Selva"," Aceites y grasas (MEH), Amoniaco (NH3-N), Arsénico total, Bario, Cadmio total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Fósforo total, Hidrocarburos de Petróleo Totales, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.94931200 -11.85086500)"
Vertimientos.1,1459,18654.00000000,742.00000000,2.00000000,"Punto de Control","L56-URU-CR-01A","En el río Urubamba, 500m aguas debajo de la descarga de efluentes domésticos del campamento de Las Malvinas.",724856.00000000,8692503.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.82,-72.9362","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Selva"," Aceites y grasas (MEH), Amoniaco (NH3-N), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.93620100 -11.82015800)"
Vertimientos.1,1460,18653.00000000,742.00000000,2.00000000,"Punto de Control","L88-URU-CR-02","En el rio Urubamba, 500m aguas arriba del muelle 2 y 1200m aguas arriba de la descarga del efluente domestico del campamento C-1 Las Malvinas",723402.00000000,8689116.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.8507,-72.9494","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Selva"," Aceites y grasas (MEH), Amoniaco (NH3-N), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-72.94931200 -11.85086500)"
Vertimientos.1,1461,18652.00000000,1139.00000000,2.00000000,"Punto de Control","M-7B-3","Ria Parcoy, 170 m. aguas abajo del punto de vertimiento del efluente domestico MVD-1.",225418.00000000,9116291.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-7.98708,-77.4908","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Mensual",1,"POINT (-77.49085000 -7.98716800)"
Vertimientos.1,1462,18651.00000000,1139.00000000,2.00000000,"Punto de Control","M-7B-2","Ria Parcoy, 300 m. aguas arriba del punto de vertimiento del efluente MVD-1",225784.00000000,9115970.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-7.99,-77.4875","ECA","D.S. N° 015-2015-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: E2: Ríos, Costa y sierra"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Mensual",1,"POINT (-77.48755000 -7.99008900)"
Vertimientos.1,1463,18649.00000000,803.00000000,2.00000000,"Punto de Control","SA-AX-V12","Aguas abajo del vertimiento",683702.00000000,8732095.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4994","","-11.4646,-73.316","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Selva"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Hidrocarburos de petróleo aromáticos totales, pH","Trimestral","Mensual",1,"POINT (-73.31595400 -11.46475400)"
